workerid,proliferate.condition,condition,item,persona,question,response,scenario,slide_number_in_experiment,catch_trials,personae,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
83,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,41,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,mm,camping,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva are out of town. They are trying to figure out a good spot for a camping trip.,42,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,43,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,mm,food,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to order food for an event. The manager just sent their quote.,44,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_false,lake,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,45,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,m,planeticket,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are looking for a one-way plane ticket.,46,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_underinf,conference,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for hotels for a conference out of state.,47,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,nnm,reuniondistance,ea,Which phone is Alex looking at in the picture?,f,Eva has been invited to a friend reunion. She's considering driving there.,48,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_underinf,newapartment,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,49,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,nm,cousinsThanksgiving,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit their cousins for Thanksgiving.,50,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_true,weekendhotel,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,51,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,nm,beforedark,ea,Which phone is Alex looking at in the picture?,f,"Eva would like to get home before it's dark. Her phone is dead, so she asks Alex for the time.",52,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_underinf,outoftown,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are planning a trip out of town.,53,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,m,hotelroom,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva need to book a hotel room for a night. They've considered different options.,54,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,screen_true,business,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,55,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
83,condition1,nm,movies,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go to the movies. Eva's phone is dead and she doesn't want to lose track of time.,56,[],ea,23,Yes,,3,2,1,Male,English,Chrome,Mac,800,1280,13.9739,
60,condition1,,training1,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,5,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,eating,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,9,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,apples,ra,Which phone is Arthur looking at in the picture?,f,"Arthur and Rachel want to go apple picking, but they don't know much about what their area offers.",10,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,arearestaurants,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,11,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,friendshouse,ra,Which phone is Arthur looking at in the picture?,f,"Rachel and Arthur want to drop by a friend's house. Her phone is dead, so she asks for the time.",12,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,van,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,13,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,reuniondistance,ra,Which phone is Arthur looking at in the picture?,f,Rachel has been invited to a friend reunion. She's considering driving there.,14,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,downstate,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,15,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,camping,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel are out of town. They are trying to figure out a good spot for a camping trip.,16,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,grandpa,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,17,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,sunny,ra,Which phone is Arthur looking at in the picture?,f,"It's sunny outside, and Rachel would like to go for a walk. She asks Arthur for the time.",18,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,airbnb,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,19,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,walk,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur want to go for a walk. Rachel is debating whether it'd be better to grab some food before.,20,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,weekendhotel,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,21,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,trip,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur are planning a trip to visit a friend.,22,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,recipes,ra,Which phone is Tyler looking at in the picture?,f,Tyler is looking to cook something new and has a few recipes in mind.,23,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,planeticket,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur are looking for a one-way plane ticket.,24,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,apartments,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,25,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,friendvisit,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur want to go visit a friend and need to figure out how far she lives from where they are.,26,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,tickets,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,27,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,hotelroom,ra,Which phone is Arthur looking at in the picture?,j,Arthur and Rachel need to book a hotel room for a night. They've considered different options.,28,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,car,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking to buy a car. They have three options in mind.,29,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,reunioncost,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur have been invited to a friend reunion. They're considering driving there.,30,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,outoftown,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are planning a trip out of town.,31,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,walkinthepark,ra,Which phone is Arthur looking at in the picture?,j,Rachel would like to take a walk at the park before it gets dark. She asks Arthur for the time.,32,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_false,lake,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,33,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,weddingcost,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur have been invited to a wedding.,34,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,bars,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a new town. There are some bars nearby.,35,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,movies,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go to the movies. Rachel's phone is dead and she doesn't want to lose track of time.,36,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,backpacking,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,37,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,cousinsThanksgiving,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur want to go visit their cousins for Thanksgiving.,38,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,business,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,39,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,elena,ra,Which phone is Arthur looking at in the picture?,j,"Elena, a friend of Arthur and Rachel, is in the US for a conference. Arthur and Rachel want to visit her.",40,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,newapartment,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,41,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,auntThanksgiving,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur have been invited to spend Thanksgiving with Arthur's aunt.,42,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,conference,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for hotels for a conference out of state.,43,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,beforedark,ra,Which phone is Arthur looking at in the picture?,f,"Rachel would like to get home before it's dark. Her phone is dead, so she asks Arthur for the time.",44,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,bikeride,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,45,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,weddingdistance,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur have been invited to a wedding. They're figuring out the logistics.,46,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_underinf,event,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for a venue for an event.,47,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,mm,picnic,ra,Which phone is Arthur looking at in the picture?,j,"Rachel and Arthur are going to have a picnic, but Rachel needs to stop at home first.",48,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,snow,ra,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",49,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,backcountry,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur are planning a trip to visit a friend who lives in the backcountry.,50,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,beach,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,51,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,m,friendsdinner,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel are going to a friend's place for dinner. Rachel needs to first run some errands before going.,52,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,cafes,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,53,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nm,food,ra,Which phone is Arthur looking at in the picture?,j,Arthur and Rachel need to order food for an event. The manager just sent their quote.,54,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,screen_true,threerestaurants,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,55,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
60,condition1,nnm,couch,ra,Which phone is Arthur looking at in the picture?,j,"Rachel and Arthur would like to buy a new couch. She has a specific type in mind, so she asks Arthur to look up the price.",56,[],ra,41,Yes,,3,1,1,Female,english,Chrome,Windows,1024,1280,14.82881667,
